model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gpt-5.5,reverse,x02_team_delay,workplace_message,live,3,90,10
gpt-5.5,reverse,x02_team_delay,workplace_message,live,4,89,11
gpt-5.5,reverse,x02_team_delay,workplace_message,live,5,87,13
gpt-5.5,reverse,x02_team_delay,workplace_message,post,0,92,8
gpt-5.5,reverse,x02_team_delay,workplace_message,post,1,89,11
gpt-5.5,reverse,x02_team_delay,workplace_message,post,2,86,14
gpt-5.5,reverse,x02_team_delay,workplace_message,post,3,91,9
gpt-5.5,reverse,x02_team_delay,workplace_message,post,4,88,12
gpt-5.5,reverse,x02_team_delay,workplace_message,post,5,85,15
gpt-5.5,reverse,x03_landlord_update,practical_message,live,0,92,8
gpt-5.5,reverse,x03_landlord_update,practical_message,live,1,94,6
gpt-5.5,reverse,x03_landlord_update,practical_message,live,2,93,7
gpt-5.5,reverse,x03_landlord_update,practical_message,live,3,91,9
gpt-5.5,reverse,x03_landlord_update,practical_message,live,4,92,8
gpt-5.5,reverse,x03_landlord_update,practical_message,live,5,95,5
gpt-5.5,reverse,x03_landlord_update,practical_message,post,0,92,8
gpt-5.5,reverse,x03_landlord_update,practical_message,post,1,95,5
gpt-5.5,reverse,x03_landlord_update,practical_message,post,2,88,12
gpt-5.5,reverse,x03_landlord_update,practical_message,post,3,90,10
gpt-5.5,reverse,x03_landlord_update,practical_message,post,4,87,13
gpt-5.5,reverse,x03_landlord_update,practical_message,post,5,91,9
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,0,92,8
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,1,94,6
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,2,90,10
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,3,96,4
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,4,88,12
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,5,91,9
gpt-5.5,reverse,x04_old_photo,personal_social_post,live,6,93,7
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,0,88,12
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,1,87,13
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,2,86,14
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,3,91,9
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,4,84,16
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,5,82,18
gpt-5.5,reverse,x04_old_photo,personal_social_post,post,6,89,11
gpt-5.5,reverse,x05_headphones,product_experience,live,0,92,8
gpt-5.5,reverse,x05_headphones,product_experience,live,1,90,10
gpt-5.5,reverse,x05_headphones,product_experience,live,2,94,6
gpt-5.5,reverse,x05_headphones,product_experience,live,3,91,9
gpt-5.5,reverse,x05_headphones,product_experience,live,4,89,11
gpt-5.5,reverse,x05_headphones,product_experience,live,5,95,5
gpt-5.5,reverse,x05_headphones,product_experience,live,6,93,7
gpt-5.5,reverse,x05_headphones,product_experience,post,0,88,12
gpt-5.5,reverse,x05_headphones,product_experience,post,1,90,10
gpt-5.5,reverse,x05_headphones,product_experience,post,2,87,13
gpt-5.5,reverse,x05_headphones,product_experience,post,3,89,11
gpt-5.5,reverse,x05_headphones,product_experience,post,4,86,14
gpt-5.5,reverse,x05_headphones,product_experience,post,5,91,9
gpt-5.5,reverse,x05_headphones,product_experience,post,6,88,12
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,0,88,12
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,1,90,10
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,2,87,13
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,3,91,9
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,4,86,14
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,5,89,11
gpt-5.5,reverse,x06_meal_delivery,service_experience,live,6,88,12
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,0,88,12
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,1,91,9
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,2,86,14
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,3,93,7
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,4,84,16
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,5,89,11
gpt-5.5,reverse,x06_meal_delivery,service_experience,post,6,87,13
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,0,93,7
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,1,91,9
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,2,88,12
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,3,90,10
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,4,92,8
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,live,5,94,6
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,0,94,6
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,1,92,8
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,2,90,10
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,3,89,11
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,4,93,7
gpt-5.5,reverse,x07_colleague_thanks,workplace_message,post,5,95,5
gpt-5.5,reverse,x08_weekend_change,informal_message,live,0,93,7
gpt-5.5,reverse,x08_weekend_change,informal_message,live,1,91,9
gpt-5.5,reverse,x08_weekend_change,informal_message,live,2,92,8
gpt-5.5,reverse,x08_weekend_change,informal_message,live,3,95,5
gpt-5.5,reverse,x08_weekend_change,informal_message,live,4,96,4
gpt-5.5,reverse,x08_weekend_change,informal_message,live,5,90,10
gpt-5.5,reverse,x08_weekend_change,informal_message,post,0,92,8
gpt-5.5,reverse,x08_weekend_change,informal_message,post,1,90,10
gpt-5.5,reverse,x08_weekend_change,informal_message,post,2,89,11
gpt-5.5,reverse,x08_weekend_change,informal_message,post,3,94,6
gpt-5.5,reverse,x08_weekend_change,informal_message,post,4,91,9
gpt-5.5,reverse,x08_weekend_change,informal_message,post,5,88,12
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,0,92,8
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,1,94,6
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,2,93,7
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,3,91,9
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,4,90,10
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,5,92,8
gpt-5.5,reverse,x09_bookstore,recommendation_post,live,6,93,7
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,0,91,9
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,1,94,6
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,2,92,8
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,3,90,10
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,4,93,7
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,5,91,9
gpt-5.5,reverse,x09_bookstore,recommendation_post,post,6,92,8
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,0,88,12
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,1,91,9
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,2,93,7
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,3,89,11
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,4,90,10
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,live,5,92,8
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,0,88,12
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,1,86,14
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,2,91,9
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,3,88,12
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,4,85,15
gpt-5.5,reverse,x10_dentist_wait,everyday_anecdote,post,5,90,10
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,0,92,8
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,1,89,11
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,2,91,9
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,3,94,6
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,4,93,7
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,5,88,12
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,live,6,95,5
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,0,91,9
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,1,93,7
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,2,89,11
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,3,94,6
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,4,92,8
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,5,88,12
gpt-5.5,reverse,x11_shared_office,opinion_from_experience,post,6,90,10
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,0,88,12
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,1,90,10
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,2,91,9
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,3,93,7
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,4,92,8
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,5,89,11
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,live,6,91,9
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,0,92,8
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,1,89,11
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,2,93,7
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,3,91,9
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,4,94,6
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,5,90,10
gpt-5.5,reverse,x12_bus_detour,everyday_anecdote,post,6,92,8
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,0,92,8
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,1,88,12
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,2,91,9
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,3,89,11
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,4,90,10
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,5,87,13
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,live,6,93,7
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,0,91,9
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,1,90,10
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,2,88,12
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,3,92,8
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,4,89,11
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,5,90,10
gpt-5.5,reverse,x13_small_restaurant,recommendation_post,post,6,91,9
gpt-5.5,reverse,x14_language_class,personal_social_post,live,0,91,9
gpt-5.5,reverse,x14_language_class,personal_social_post,live,1,93,7
gpt-5.5,reverse,x14_language_class,personal_social_post,live,2,89,11
gpt-5.5,reverse,x14_language_class,personal_social_post,live,3,92,8
gpt-5.5,reverse,x14_language_class,personal_social_post,live,4,90,10
gpt-5.5,reverse,x14_language_class,personal_social_post,live,5,88,12
gpt-5.5,reverse,x14_language_class,personal_social_post,live,6,94,6
gpt-5.5,reverse,x14_language_class,personal_social_post,post,0,88,12
gpt-5.5,reverse,x14_language_class,personal_social_post,post,1,91,9
gpt-5.5,reverse,x14_language_class,personal_social_post,post,2,87,13
gpt-5.5,reverse,x14_language_class,personal_social_post,post,3,86,14
gpt-5.5,reverse,x14_language_class,personal_social_post,post,4,89,11
gpt-5.5,reverse,x14_language_class,personal_social_post,post,5,88,12
gpt-5.5,reverse,x14_language_class,personal_social_post,post,6,90,10
gpt-5.5,reverse,x15_school_pickup,parent_message,live,0,92,8
gpt-5.5,reverse,x15_school_pickup,parent_message,live,1,90,10
gpt-5.5,reverse,x15_school_pickup,parent_message,live,2,94,6
gpt-5.5,reverse,x15_school_pickup,parent_message,live,3,91,9
gpt-5.5,reverse,x15_school_pickup,parent_message,live,4,95,5
gpt-5.5,reverse,x15_school_pickup,parent_message,live,5,88,12
gpt-5.5,reverse,x15_school_pickup,parent_message,live,6,93,7
gpt-5.5,reverse,x15_school_pickup,parent_message,post,0,94,6
gpt-5.5,reverse,x15_school_pickup,parent_message,post,1,91,9
gpt-5.5,reverse,x15_school_pickup,parent_message,post,2,93,7
gpt-5.5,reverse,x15_school_pickup,parent_message,post,3,88,12
gpt-5.5,reverse,x15_school_pickup,parent_message,post,4,95,5
gpt-5.5,reverse,x15_school_pickup,parent_message,post,5,87,13
gpt-5.5,reverse,x15_school_pickup,parent_message,post,6,96,4
gpt-5.5,reverse,x16_museum,event_recap,live,0,92,8
gpt-5.5,reverse,x16_museum,event_recap,live,1,88,12
gpt-5.5,reverse,x16_museum,event_recap,live,2,91,9
gpt-5.5,reverse,x16_museum,event_recap,live,3,93,7
gpt-5.5,reverse,x16_museum,event_recap,live,4,90,10
gpt-5.5,reverse,x16_museum,event_recap,live,5,89,11
gpt-5.5,reverse,x16_museum,event_recap,live,6,91,9
gpt-5.5,reverse,x16_museum,event_recap,post,0,88,12
gpt-5.5,reverse,x16_museum,event_recap,post,1,86,14
gpt-5.5,reverse,x16_museum,event_recap,post,2,90,10
gpt-5.5,reverse,x16_museum,event_recap,post,3,92,8
gpt-5.5,reverse,x16_museum,event_recap,post,4,89,11
gpt-5.5,reverse,x16_museum,event_recap,post,5,84,16
gpt-5.5,reverse,x16_museum,event_recap,post,6,87,13
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,0,94,6
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,1,92,8
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,2,90,10
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,3,95,5
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,4,91,9
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,5,93,7
gpt-5.5,reverse,x17_neighbor_package,practical_message,live,6,94,6
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,0,94,6
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,1,91,9
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,2,88,12
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,3,92,8
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,4,86,14
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,5,89,11
gpt-5.5,reverse,x17_neighbor_package,practical_message,post,6,93,7
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,0,91,9
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,1,88,12
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,2,93,7
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,3,95,5
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,4,92,8
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,5,90,10
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,live,6,89,11
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,0,83,17
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,1,80,20
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,2,86,14
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,3,84,16
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,4,88,12
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,5,82,18
gpt-5.5,reverse,x18_failed_recipe,personal_social_post,post,6,85,15
gpt-5.5,reverse,x19_phone_repair,service_experience,live,0,88,12
gpt-5.5,reverse,x19_phone_repair,service_experience,live,1,86,14
gpt-5.5,reverse,x19_phone_repair,service_experience,live,2,90,10
gpt-5.5,reverse,x19_phone_repair,service_experience,live,3,84,16
gpt-5.5,reverse,x19_phone_repair,service_experience,live,4,87,13
gpt-5.5,reverse,x19_phone_repair,service_experience,live,5,89,11
gpt-5.5,reverse,x19_phone_repair,service_experience,live,6,91,9
gpt-5.5,reverse,x19_phone_repair,service_experience,post,0,91,9
gpt-5.5,reverse,x19_phone_repair,service_experience,post,1,88,12
gpt-5.5,reverse,x19_phone_repair,service_experience,post,2,90,10
gpt-5.5,reverse,x19_phone_repair,service_experience,post,3,86,14
gpt-5.5,reverse,x19_phone_repair,service_experience,post,4,89,11
gpt-5.5,reverse,x19_phone_repair,service_experience,post,5,87,13
gpt-5.5,reverse,x19_phone_repair,service_experience,post,6,92,8
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,0,87,13
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,1,86,14
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,2,88,12
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,3,85,15
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,4,84,16
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,5,89,11
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,live,6,87,13
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,0,84,16
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,1,86,14
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,2,88,12
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,3,83,17
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,4,87,13
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,5,89,11
gpt-5.5,reverse,x20_meeting_disagreement,workplace_anecdote,post,6,85,15
gpt-5.5,reverse,x21_early_flight,travel_moment,live,0,88,12
gpt-5.5,reverse,x21_early_flight,travel_moment,live,1,86,14
gpt-5.5,reverse,x21_early_flight,travel_moment,live,2,89,11
gpt-5.5,reverse,x21_early_flight,travel_moment,live,3,87,13
gpt-5.5,reverse,x21_early_flight,travel_moment,live,4,90,10
gpt-5.5,reverse,x21_early_flight,travel_moment,live,5,85,15
gpt-5.5,reverse,x21_early_flight,travel_moment,live,6,91,9
gpt-5.5,reverse,x21_early_flight,travel_moment,post,0,94,6
gpt-5.5,reverse,x21_early_flight,travel_moment,post,1,91,9
gpt-5.5,reverse,x21_early_flight,travel_moment,post,2,92,8
gpt-5.5,reverse,x21_early_flight,travel_moment,post,3,93,7
gpt-5.5,reverse,x21_early_flight,travel_moment,post,4,90,10
gpt-5.5,reverse,x21_early_flight,travel_moment,post,5,91,9
gpt-5.5,reverse,x21_early_flight,travel_moment,post,6,94,6
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,0,92,8
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,1,89,11
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,2,91,9
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,3,94,6
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,4,88,12
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,live,5,93,7
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,0,92,8
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,1,89,11
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,2,91,9
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,3,94,6
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,4,90,10
gpt-5.5,reverse,x22_market_purchase,neighborhood_observation,post,5,93,7
gpt-5.5,reverse,x23_child_birthday,event_recap,live,0,88,12
gpt-5.5,reverse,x23_child_birthday,event_recap,live,1,91,9
gpt-5.5,reverse,x23_child_birthday,event_recap,live,2,89,11
gpt-5.5,reverse,x23_child_birthday,event_recap,live,3,90,10
gpt-5.5,reverse,x23_child_birthday,event_recap,live,4,87,13
gpt-5.5,reverse,x23_child_birthday,event_recap,live,5,86,14
gpt-5.5,reverse,x23_child_birthday,event_recap,live,6,88,12
gpt-5.5,reverse,x23_child_birthday,event_recap,post,0,88,12
gpt-5.5,reverse,x23_child_birthday,event_recap,post,1,90,10
gpt-5.5,reverse,x23_child_birthday,event_recap,post,2,87,13
gpt-5.5,reverse,x23_child_birthday,event_recap,post,3,89,11
